word,category
"originate,비롯되다, 유래하다",TOEFL
"resilient,탄력 있는; 회복력 있는",TOEFL
"graduation,졸업",GTELP
"contemplate,v. *~을 숙고하다,* 응시하다",SUNEUNG
"autocratic,독재적인",TOEFL
"mortal,a. *죽을 운명의, 치명적인*",SUNEUNG
"backlash,반발, 반동",TOEFL
"blank,텅 빈",GTELP
"detached,분리된",TOEFL
"manifest,뚜렷한, 명백한",TOEFL
"conceited,자부심이 강한, 자만하는",TOEFL
"deviation,n. *변경, 일탈*",SUNEUNG
"designated area/spots,지정된 지역 / 장소",TOEIC
"tackle,v. (일 · 문제를) *다루다*",SUNEUNG
"noxious,유해한, 유독한",TOEFL
"gloomy,어두운, 우울한",TOEFL
"excellent,뛰어난 훌륭한",GTELP
"weakening economy,경제 약세",TOEIC
"feed,v. *먹이를 주다, 부양하다*",SUNEUNG
"evenly,adv . 고르게 , 평평 하게",TOEIC
"discharge,V. 1. 해고하다; 제대시키다[하다]; 해방[방면]하다",TOEFL
"impelling,추진하는, 몰아대는",TOEFL
"overlook,v. *간과하다, 너그럽게 봐주다, 내려다보다*",SUNEUNG
n. 마굿간,SUNEUNG
"paranormal,'과학적으로 알 수가 없는, 초자연적인having to do with an event or events that can't be explained scientifically;supernatural'",TOEFL
"bond,n. *결속, 속박, 약정,* 채권",SUNEUNG
"philosophy,n. *철학*",SUNEUNG
"breakdown,고장, 쇠약",TOEFL
"indigenous,지역 고유의, 토착의",TOEFL
n. *존경*,SUNEUNG
"exile,n. *망명, 망명자*",SUNEUNG
"pattern,도안 모양",GTELP
"suit,정장 한 벌",GTELP
"pseudonym,(작가) 필명, 가명",TOEFL
"simplify,v . 간소화 하다 , 단순화 하다",TOEIC
"frustration,좌절",TOEFL
"assortment,n . 모음",TOEIC
"adjacent,adj . ( 지역 · 건물 등 이 ) 인접한 . 가까운",TOEIC
"be designed to Root,하도록 고안되어져 있다",GTELP
"flee,달아나다 도망치다",GTELP
"tendency,n. *경향,* 추세",SUNEUNG
n. *군대*,SUNEUNG
"a. *뒤의, 후방의*",SUNEUNG
"licensed,허가를 받은",TOEFL
"at least,최소한",GTELP
"include,포함하다",GTELP
"abstruse,난해한, 심오한",TOEFL
"ration,배급하다",TOEFL
"intimate,친밀한, 친숙한",TOEFL
"candidate,후보자, 지원자",TOEFL
"peer,n. *동료, 동년배*",SUNEUNG
"powerlessness,무력함",GTELP
"attend,v. *출석하다,* 보살피다",SUNEUNG
"doleful,애절한, 슬픈",TOEFL
"bacteria,세균",GTELP
"realization,실현 현실화",GTELP
"assume,역할 임무를 맡다",GTELP
"eligibility,n . 적임 , 적격",TOEIC
"priority,n . 우선 사항 , 우선권",TOEIC
"advocate,옹호하다, 지지하다",TOEFL
"discern,식별하다, 인식하다",TOEFL
"hospitality,환대, 후한 대접",TOEFL
n. *가장 깊은 부분*,SUNEUNG
"portent,전조, 징후, 불길한 뜻",TOEFL
"uneasy,adj . 불안한 , 걱정 되는",TOEIC
"imagination,상상",GTELP
"convince,v. *확신시키다, 납득시키다*",SUNEUNG
"pointed,예리한 뾰족한",GTELP
"counseling service,상담서비스",GTELP
"indiscriminate,무차별의, 가리지 않는",TOEFL
"aim,v. *겨냥하다*",SUNEUNG
n. *우회로*,SUNEUNG
"weak,몸이 약한 허약한",GTELP
"affect ignorance,모르는체 하다",TOEFL
"convenience,n. *편의, 편리*",SUNEUNG
"normally,adv . 일반적 으로 , 보통",TOEIC
"royal,a. *왕족의, 왕의*",SUNEUNG
"severe,심한, 엄한",TOEFL
"fugitive,N. 도망자, 탈주자, 망명자",TOEFL
"camper,야영객",GTELP
"humiliation,n. *창피함, 굴욕*",SUNEUNG
"plausible,a. *그럴듯한,* 말재주 있는",SUNEUNG
"discrimination,N. 1. 구별, 식별(력), 안목",TOEFL
n. *접근*,SUNEUNG
"catastrophe,대참사, 큰 재앙",TOEFL
"wicked,a. *사악한*",SUNEUNG
"with equanimity,침착하게",TOEFL
"conclude,결론내리다",GTELP
"hubris,지나친 자신감, 오만함",TOEFL
"acre,넓이의 단위",GTELP
"Mars,화성",GTELP
"contribute,v . 기여 하다 . 기부 하다 : 기고 하다",TOEIC
"benediction,축복, 축도",TOEFL
"obtrude,강요하다, 끼어들다, 내밀다 나타나다",TOEFL
"optimistic,낙관적인, 낙천적인",TOEFL
"escape,v. *달아나다, 벗어나다*",SUNEUNG
"therefore,그러므로",GTELP
"v. 흐릿하게 보이다, 불쑥 나타나다",SUNEUNG
"lock,잠그다",GTELP
"dexterity,N. 손재주 있음, 솜씨 좋음, 능숙함",TOEFL
"n. *관계, 고려*",SUNEUNG
"widen,v . 확장 하다 . 넓히다",TOEIC
"active,적극적인",GTELP
"foreigner,외국인",GTELP
"harmonious,조화된 균형 잡힌",GTELP
"stubborn,a. *완고한, 고집이 센*",SUNEUNG
"encyclopedia,백과사전",GTELP
"bizarre,기괴한",TOEFL
"quarrel,말다툼",TOEFL
"export,수출하다",GTELP
"fascinate,매혹하다",TOEFL
"reluctant,꺼리는",TOEFL
"acknowledge,v . 인정 하다 : ~ 에게 감사 를 표하다 . 받았음 을 알리다",TOEIC
"dispassionate,감정에 휘둘리지 않는; 객관적인, 공정한",TOEFL
"explore,v. *탐험하다*",SUNEUNG
"volume,n . 양",TOEIC
"by word of mouth,구두로 말로",GTELP
"prepare,v. *준비하다*",SUNEUNG
"intrinsic,본질적인, 고유의",TOEFL
"conflict,n . 갈등",TOEIC
"throughout,p. (장소의) *도처에, 곳곳에,* (시간의) *처음부터 끝까지*",SUNEUNG
"herd,n. *짐승의 떼*",SUNEUNG
"conflict,v. *충돌하다*",SUNEUNG
"pretext,구실, 핑계",TOEFL
"generous,관대한",TOEFL
"block up,막다 방해하다",GTELP
"effectively,효과적으로",GTELP
"capital,수도, 자본, 대문자",TOEFL
"gratitude,n . 감사",TOEIC
"duty,n . 직무 , 업무",TOEIC
n. *야만인*,SUNEUNG
"archaic,고대의, 고풍스러운, 구식의",TOEFL
"spear,n. *창*",SUNEUNG
"internal organ,내장기관 내부 장기",GTELP
"narrow,폭이 좁은",TOEFL
"meadow,n. *목초지, 초원*",SUNEUNG
"green light,허가, 승인",TOEFL
"quarterly sales,분기 별 매출",TOEIC
"cannot afford to,할 여유가 없다",GTELP
v. *잡초를 제거하다*,SUNEUNG
"moan,n. *신음*",SUNEUNG
"motorist,자가용 운전수",GTELP
"partial,a. *부분적인*",SUNEUNG
"dioxide,n. *이산화물*",SUNEUNG
"immature,미숙한, 미성년의",TOEFL
"get old,나이를 먹다",GTELP
"financial problem,재정적인 문제",GTELP
"hesitate,주저하다, 망설이다",TOEFL
"increase,v. (수량이) *늘다*",SUNEUNG
"refrain,그만두다, 삼가다",TOEFL
v. *낮잠 자다*,SUNEUNG
"passion,열정",GTELP
"hallmark,(전형적인) 특징[특질]; (귀금속의) 품질 보증 마크",TOEFL
"training,훈련",TOEIC
"growth,n . 성장 , 증가",TOEIC
"plea,n. *탄원, 간청, 변명*",SUNEUNG
"confidential,ad . 기밀의 , 비밀의",TOEIC
"inequality,불평등",GTELP
"altruism,n. *이타주의*",SUNEUNG
"indigent,가난한",TOEFL
"emphasize,v . 강조 하다",TOEIC
v. 위험에 빠뜨리다,SUNEUNG
"n. 전시, 전시품",SUNEUNG
"relinquish,v . ( 권리 등 을 ) 포기 [ 양도 ] 하다",TOEIC
"prone,~하기 쉬운, ~하는 경향이 있는",TOEFL
"chronologically,연대순으로(=according to a time sequence)",TOEFL
"sphere,n. *구체(球體), 구*",SUNEUNG
"trait,n. *특성, 특징*",SUNEUNG
"presumptous,건방진",TOEFL
"impetus,추진력, 자극",TOEFL
"payment,지불 납입",GTELP
"inherit,v. *상속하다, 유전으로 이어받다*",SUNEUNG
"asset,자산, 재산",TOEFL
"n. *대리물, 대리자*",SUNEUNG
"extricate,(위험, 곤란에서) 벗어나게 하다, 구해내다, 빼내주다",TOEFL
"irritable,화를 잘 내는, 민감한",TOEFL
"though,라고 해도",GTELP
"decide,v. *결심하다, 결정하다*",SUNEUNG
"increment,n . ( 양적 ) 증가 임금 인상",TOEIC
"reckon,v. *세다, 계산하다, 생각하다*",SUNEUNG
"extend,v. *연장하다, 넓히다*",SUNEUNG
"convenience,n . 편의 , 편리 : 편리한 것 . 편의 시설",TOEIC
"rather,adv . 꽤 , 다소 : 오히려 , 차라리",TOEIC
"distinct,a. *별개의, 뚜렷한*",SUNEUNG
"slice,n. *얇은 조각*",SUNEUNG
n. *유흥지*,SUNEUNG
"charge,v. *채우다, 요금을 청구하다*",SUNEUNG
"confuse,v. *혼동하다, 혼란시키다*",SUNEUNG
"research,n. *연구*",SUNEUNG
"furnish,v . ( 가구 를 ) 비치 하다",TOEIC
"exorbitant,엄청난, 터무니없는",TOEFL
"borrow,v. *빌리다*",SUNEUNG
"experiment,v. *실험하다*",SUNEUNG
"quintessential,본질적인, 전형적인",TOEFL
"tenant,n . 세입자 : 거주자 v . ( 토지 / 가옥 등 을 ) 빌려 쓰다",TOEIC
"densely,밀집하여, 빽빽이",TOEFL
"steep,a. *가파른, 경사가 급한*",SUNEUNG
"obsolete,시대에 뒤떨어진, 구식의",TOEFL
a. 참신한,SUNEUNG
"shift,n. *변화, 이동,* 교대",SUNEUNG
"necessary,필요한",GTELP
"humble,a. *겸손한,* 비천한",SUNEUNG
"community,n . 지역 사회 , 공동체",TOEIC
"calendar,달력",GTELP
"favorite,가장 좋아하는",TOEFL
"abnormal,a. *비정상의*",SUNEUNG
"ostentatious,과시하는, 허세 부리는",TOEFL
"campaign,운동, 캠페인",TOEFL
"dilute,묽게 하다, 약화시키다",TOEFL
"innocent,죄 없는",GTELP
"effective,효과적인",GTELP
"foolproof,A. (기계 등이) 누구나 다룰 수 있는; 절대 실패할 수 없는, 확실한",TOEFL
"n. *사항, 상세*",SUNEUNG
"acquit,석방하다",TOEFL
"crude,가공하지 않은",TOEFL
"owe,v. *빚지고 있다,* (명예 · 성공 등을) *~에 돌리다*",SUNEUNG
"propitious,유리한, ~하기에 좋은; 길조의",TOEFL
"fair,박람회, 정기적인 사장",TOEFL
"perspicuous,A. (언어/문체 등이) 명쾌한, 명료한",TOEFL
"patron,n. 고객 , 이용객",TOEIC
v. 반대하다,SUNEUNG
"earnest,a. *진지한*",SUNEUNG
"regional,지방의, 지역적인",TOEFL
"sentiment,n. *감상, 정서*",SUNEUNG
"n. *치유, 회복*",SUNEUNG
"crash,충돌하다",TOEFL
"emigrate,v. (타국으로) *이주하다*",SUNEUNG
v. *자금을 제공하다*,SUNEUNG
"thumb,엄지손가락",GTELP
"linguistic,a. *언어의, 언어학의*",SUNEUNG
"accord,v. *일치하다*",SUNEUNG
"impressed,adj , 인상 깊게 생각 하는 , 감명 받은",TOEIC
"rather,차라리 오히려 어느 쪽인가 하면",GTELP
"rebel,n. *반역자*",SUNEUNG
n. *계약서*,SUNEUNG
"Implement,v.- 을 실행 하다",TOEIC
v. 그늘지게 하다,SUNEUNG
"recommend - ing,추천 하다",TOEIC
"absolute,adj . 절대적인",TOEIC
"presume,추정하다, 가정하다",TOEFL
"substitute,v. *대체하다*",SUNEUNG
"reimbursement,n . 환급 , 상환 , 배상",TOEIC
"marriage,n. *결혼, 혼인*",SUNEUNG
"interaction,상호 작용",GTELP
"breathe,호흡하다",GTELP
"irony,n. *반어법, 아이러니*",SUNEUNG
"originally,원래",GTELP
"foundation,n. *기초, 토대, 재단*",SUNEUNG
"costly,adj . 비용 이 많이 드는 , 값 비싼",TOEIC
"recover,회복하다",GTELP
"2. 중요치 않은, 시시한, 그저 그런",TOEFL
"furtive,A. 남몰래 하는, 남의 눈을 속이는, 은밀한",TOEFL
"pierce,v. *꿰뚫다, ~에 구멍을 뚫다*",SUNEUNG
"redundant,과잉의, 불필요한, 쓸모없는",TOEFL
"sightseeing,관광",TOEIC
"rustle,v. 와삭거리다, 바스락거리다",TOEFL
"bring,v . 가져 오다 . 데려 오다",TOEIC
"either,둘 중 하나",GTELP
"quarrel with,와 다투다",GTELP
"deliberate,a. *의도적인, 신중한*",SUNEUNG
"different shape,다양한 형태",GTELP
"prove,증명하다",GTELP
"object to N / -ing,~ 에 반대 하다",TOEIC
v. *망명시키다*,SUNEUNG
"versatile,adj . 다재 다능 한 다용도 의",TOEIC
"appointment,약속",GTELP
"film,n . 영화 v . 촬영 하다 . 영화화 하다",TOEIC
"masterpiece,n. *명작, 대작*",SUNEUNG
"genuine,진짜의, 진품의",TOEFL
"jaunt,소풍",TOEFL
"used to Root,하곤 했다",GTELP
"dispose,배치하다, 배열하다",TOEFL
"tan,햇볕에 태우다",GTELP
v. *~의 특허를 얻다*,SUNEUNG
"affect,v. *~에 영향을 미치다,* ~인 체하다",SUNEUNG
"dietician,영양사",GTELP
"purchase,n. *구매*",SUNEUNG
"sponsor,n . 후원자 스폰서 v . 후원 하다",TOEIC
"scan,v. *정밀 검사하다, 유심히 쳐다보다*",SUNEUNG
"sanguine,낙관적인, 쾌활한, 쾌활질의",TOEFL
"refer,v . 보내다 . 소개 하다 언급 하다 . 참고 하다",TOEIC
"spoil,망치다",TOEFL
a. *보행자의*,SUNEUNG
"condone,묵과하다, 용서하다",TOEFL
"ruin,n. *파멸, 파산*",SUNEUNG
"oppose,v. *반대하다*",SUNEUNG
"creature,동물 생물",GTELP
"referee,n. *심판*",SUNEUNG
"indefinitely,adv . 무 ( 기 ) 한 으로",TOEIC
"complain,불평하다",GTELP
"Now that SV,때문에",GTELP
v. *기록하다*,SUNEUNG
"crawl,v. *기어가다, 서행하다*",SUNEUNG
"retell,다시 말하다",GTELP
"move,감동시키다",GTELP
"monotonous,단조로운 무미건조한",GTELP
"prominent,adj . 중요한 , 저명한 , 두드러진",TOEIC
"previous,이전의",GTELP
"convert,v. *전환하다*",SUNEUNG
"appreciate,감사하다, 감상하다",TOEFL
"international,a. *국제의, 국제적인*",SUNEUNG
"ornament,n. *장식*",SUNEUNG
"stuck up,거만한, 건방진",TOEFL
"ceiling,n. *천장, 상한선*",SUNEUNG
"duty,n. *의무,* 관세",SUNEUNG
"bulwark,'성채, 보루, 방호문, 방파제a wall used as a defensive fortification; anything used as the main defense against anything else'",TOEFL
"improve,v. *향상시키다, 향상하다*",SUNEUNG
"idolize,Vt. 우상시하다; 맹목적으로 숭배하다",TOEFL
"be contingent on,~ 에 달려 있다",TOEIC
"remorse,후회, 양심의 가책",TOEFL
"exhortation,간곡한 권유, 충고",TOEFL
"brilliantly,찬란히, 훌륭히",TOEFL
v. *상술하다*,SUNEUNG
"caliber,가치, 정도, 품질",TOEFL
"stocky,땅딸막한, 단단한",TOEFL
n. *원인*,SUNEUNG
"spontaneous,a. *자발적인, 자연히 일어나는*",SUNEUNG
"prohibit,금지하다",TOEFL
"seasoning,양념, 조미료",TOEFL
"period,기간",GTELP
"ostracize,추방하다, 배척하다",TOEFL
"devise,v . 고안 하다 . 발명 하다",TOEIC
"discover,발견하다",GTELP
"populate,v. *거주시키다*",SUNEUNG
"rush into action,즉시 행동에 옮기다",GTELP
"institution,제도, 기관",TOEFL
"swamp,n. *늪지*",SUNEUNG
"characteristic,성향 성격",GTELP
"edible,a. *먹을 수 있는, 식용의*",SUNEUNG
"finalize,v . 마무리 짓다 , 완결 하다",TOEIC
"democracy,n. *민주주의,* 민주주의 국가",SUNEUNG
"refer to 명사,언급 하다 . ~ 을 참고 하다",TOEIC
"finger,손가락",GTELP
"ramification,(사건의) 결과",TOEFL
"circular,a. *원의, 순환의*",SUNEUNG
"canal,n. *수로, 운하*",SUNEUNG
"helm,n. (the ~) 지배, 지도; 지배적 지위 [= controlling position, hegemony]; 키(자루), 타륜; 조타 장치 [= wheel]* <혼돈주의> realm 왕국, 영토; 범위, 영역",TOEFL
"conform,v. *적합하게 하다, 순응시키다*",SUNEUNG
"hardship,n. *고난, 역경*",SUNEUNG
(showering),TOEFL
"encourage,v. *촉구하다, 격려하다*",SUNEUNG
"certificate,n. *증명서*",SUNEUNG
"promote,v . 홍보 하다 . 승진 시키다 ; 증진 / 촉진시키다",TOEIC
n. *극단*,SUNEUNG
"agile,민첩한, 빠른; 영리한",TOEFL
v. *성숙해지다*,SUNEUNG
"simulate,v. *흉내 내다, 모의시험을 하다*",SUNEUNG
"silent,조용한",GTELP
"observant,adj . 관찰력 있는 , 엄수 하는",TOEIC
"expert,n. *전문가*",SUNEUNG
"paradigm,n. *패러다임, 이론적 틀*",SUNEUNG
"humdrum,단조로운, 재미없는",TOEFL
"result from 원인,- 로부터 발생 하다",TOEIC
"shadow,n. *그림자*",SUNEUNG
"blend,n. *혼합*",SUNEUNG
"appropriate,a. *적절한*",SUNEUNG
"misplace,v. *잘못 두다*",SUNEUNG
v. 몸직으로 지시[신호]하다,SUNEUNG
"be filled with,으로 가득 차다",GTELP
"cancel,v. 취소하다",TOEFL
"rare,희귀한 보기 드문",GTELP
"pace,속도, 페이스",TOEFL
"ponder,숙고하다, 곰곰이 생각하다",TOEFL
"get bored,지루해하다",GTELP
"revere,존경하다, 숭배하다",TOEFL
n. *타원체*,SUNEUNG
"needle,바늘, 바늘로 꿰매다, 괴롭히다",TOEFL
"garrulous,수다스러운, 말이 많은",TOEFL
"defective,adj . 결함 이 있는",TOEIC
"admit,인정하다",GTELP
"nevertheless,ad. *그럼에도 불구하고*",SUNEUNG
"depth,n. *깊이*",SUNEUNG
"romantic,낭만적인",GTELP
"timber,n. *목재*",SUNEUNG
"hallow,거룩히 여기다, 신성하게 하다",TOEFL
"activity,행동",GTELP
"aspiration,열망",TOEFL
"noise,소음",GTELP
"lecture,v. *강의를 하다*",SUNEUNG
"devoted,adj . 현신 적인 , 충실한",TOEIC
"frenzied,열광적인, 광포한",TOEFL
"perform trick,재주를 부리다",GTELP
"purse,지갑",GTELP
"motivation,동기부여, 자극",TOEFL
"display,n. *전시*",SUNEUNG
"requisite,필요한, 필수적인; 필수적인 것",TOEFL
"be sent to a prison,감옥에 보내지다",GTELP
"noticeable,adj . 눈 에 띄는 , 뚜렷한 , 현저한",TOEIC
"artifact,n . 인공물 , 공예품",TOEIC
"defeat,부수다 이기다",GTELP
"puzzling,당혹스럽게 만드는",TOEFL
"promiscuous,무차별한, 난잡한",TOEFL
"abate,줄이다, 약해지다",TOEFL
"catalog,n. *카탈로그,* (물품 · 책 등의) *목록*",SUNEUNG
"away from,멀리 떨어져",GTELP
"goodwill,n. *호의, 친선*",SUNEUNG
"grand,웅장한",GTELP
"manipulate,v. *조종하다, 조작하다*",SUNEUNG
"vaccum,n. *진공, 진공청소기*",SUNEUNG
"present,에게 주다",GTELP
"religious,a. *종교(상)의, 종교적인*",SUNEUNG
"fragmentary,단편적인, 부분적인",TOEFL
"repair,n . 수리 , 수선 v . 수리 하다 . 수선 하다",TOEIC
"put-on,~을 입다, ~을 신다",TOEFL
"crew,n. *승무원*",SUNEUNG
"support,v. *떠받치다, 지지하다*",SUNEUNG
"monetary,a. *화폐의*",SUNEUNG
"blessing phrase,축복을 비는 문구",GTELP
"arrogant,거만한",TOEFL
"particular,a. *특정한, 개개의*",SUNEUNG
"extract,v. *추출하다*",SUNEUNG
"heart attack,심장 마비발작",GTELP
"implement,n. *도구*",SUNEUNG
"appalling,A.1.소름 끼치는,무시무시한 2.지독한,형편없는",TOEFL
"parking lot,주차장",GTELP
"integration,n. *통합,* (수학) 적분",SUNEUNG
v. *노를 젓다*,SUNEUNG
"invigorating,a. 기운나게 하는, 상쾌하게 하는; 격려의[= refreshing, animating, stimulating, inspiring, rousing, exhilarating, heartening]",TOEFL
"reality,현실",GTELP
"historic,adj . 역사적인 , 역사 에 남을 만한",TOEIC
"collaborate,v. *협력하다*",SUNEUNG
"supplement,v . 보충 ( 추가 ] 하다 n 보충 ( 추가 ] ( 물 ) : ( 책 의 ) 부록 : ( 신문 의 ) 증보판",TOEIC
"be bound to V,phr . 틀림 없이 / 반드시 ~ 할 것이다",TOEIC
"dabble,(물) 튀기다; 재미삼아 ~ 하다",TOEFL
"as soon as possible,가능한 빨리",GTELP
"predict,예측하다",GTELP
"quest,n. *탐색, 탐구*",SUNEUNG
"keep [ maintain ] a low profile,겸손 함 을 유지 하다 . 몸 을 사리다",TOEIC
"emerging technology,| 떠오르는 기술",TOEIC
"blurred,흐릿한",TOEFL
"2. 미세한, 경미한",TOEFL
"analyze,v. *분석하다*",SUNEUNG
"speculate,v. *사색하다, 투기하다*",SUNEUNG
"brainstorm,v . 브레인 스토밍 을 하다 . 자유롭게 생각 하다",TOEIC
"clement,adj. 날씨가 좋은",TOEIC
"abandon,버리다, 포기하다",TOEFL
"gather,v. *모으다*",SUNEUNG
"lonely,a. *외로운*",SUNEUNG
"on ( upon ] N / -ing,~ 하자마자",TOEIC
"alternation,교대, 교체,변경,개조,수정",TOEFL
"reservation,의구심, 예약",TOEFL
"metropolitan,a. *수도권의, 대도시의*",SUNEUNG
"load,v . ( 짐을 ) 싣다 . 적재 하다 n . 적하 , 짐",TOEIC
"reverence,n. *존경, 숭배*",SUNEUNG
"territory,n. *영토*",SUNEUNG
"in light of,prep.- 에 비추어 , - 의 견지에서",TOEIC
"length,길이",GTELP
"alley,n. *오솔길, 골목길*",SUNEUNG
"fruition,결실, 성취",TOEFL
"conscious,adj . 의식 하는 , 자각 하는",TOEIC
"pending,adj . 미결인 , 보류 중인 : 임박한",TOEIC
"cheaper,더 저렴한",GTELP
"instead of,대신에",GTELP
"communicate,의사소통하다",GTELP
"acquaint a with b,A에게 B를 알리다",TOEFL
"around,약 대략",GTELP
a. *대표하는*,SUNEUNG
"vehicle,탈 것 차량",GTELP
"resume,v . 다시 시작 하다 , 재개 하다",TOEIC
"intermittently,간헐적으로 occasionally, periodically, from time to time",TOEFL
"indicate,가리키다",GTELP
"get into trouble,어려움에 처하다",GTELP
"steadfastly,확고하게",TOEFL
"take shape,형체를 갖추다",GTELP
"destitute,빈곤한, 궁핍한",TOEFL
"serve,v . ( 상품 / 서비스 를 ) 제공 하다 . 근무 하다 , 봉사 하다 : ( 손님 ) 시중 을 들다",TOEIC
